Id,SalePrice
276,79940.04637765762
1992,132299.47030998784
663,46186.352980143274
418,120856.33984907356
1733,198792.60483626282
2359,140142.6692643129
253,191035.3498962921
1518,188798.35507284774
2035,139453.7003534662
2919,55315.883569064026
1540,253912.68225836736
2120,161110.6278093687
1674,145628.98863694962
256,166496.38043515006
2361,104427.42116561043
978,80916.9033172779
2280,129285.26347555016
2095,215552.1079324517
1709,323644.75756355195
2801,235378.18419286708
1246,124390.11049287312
2373,92920.69958053174
1055,309768.5454481232
2017,127269.24833675311
1099,271745.0248565637
1344,80510.83199901937
835,234521.61305253836
1117,240637.4094472496
2043,80975.34870513785
2085,106311.8631639863
410,143242.44446347904
2650,108533.35087141756
2867,183931.6612455147
1668,102851.89939116396
1161,151160.61166697548
2122,181722.24683960062
2539,165548.97850005544
1047,130787.11567908205
1445,131800.16292309365
541,121374.99499567162
569,219315.0987149711
1276,108946.27015243412
918,148671.67974400218
326,171153.35907805397
1936,132853.00518552907
895,90251.8521386414
257,154112.36036843568
1241,181765.6536526829
1545,130014.63127176545
1189,175074.24542964506
270,124414.8528250971
2066,193715.6964562498
693,97048.12060515868
1259,142291.02931917878
2916,163818.78776593035
2321,293888.2396792707
1977,108414.54793524416
1895,152866.08770567615
1240,163801.875814947
85,165917.96171676897
1823,115942.37284596224
825,290411.01271428395
110,236109.35029619327
697,121716.79551356198
2297,120530.98494439293
1231,141071.02398389555
1355,141236.42766731343
968,357425.3819857187
584,217312.24099999154
1315,134632.70488721557
1606,144105.55161315697
206,83898.35010760627
1685,386179.4512404318
2016,134965.00056435302
869,199053.12181842286
2135,112574.9980916953
2346,186510.50363511965
2430,220380.01182741573
2198,104509.68164194643
2652,110955.9258890805
27,102758.29139689129
241,165974.5135597575
906,123458.13615194557
1506,148586.90950748412
2098,339528.4887838265
1435,211024.65294327936
2213,124533.15237915271
1274,131985.1698541097
743,47913.80360970134
1737,204673.96768969554
2797,252626.18002725072
2185,46712.3457856992
58,168489.7317504764
830,198644.8117840651
808,100305.88179224299
680,152589.97930828325
1153,81112.94740313204
1291,140477.65446602192
1818,148189.58212875103
2161,183504.76685765618
1883,104968.16459767538
350,351518.4474803344
2473,142671.64259903424
295,185595.32390979206
293,190703.32110988232
859,144107.30708602007
288,62277.79875810468
1578,141095.22595630056
102,170538.1594665161
2831,131367.203238516
1030,156381.29003833502
2551,155708.08194660814
1286,159973.00590314192
958,319511.93047065084
776,128499.73809677502
72,252118.77377703163
2263,239104.7671803168
1866,149622.2332187784
2876,68691.21500992618
2146,237043.8153245239
103,160925.93725676474
1500,131231.80569780583
492,209784.23868985672
167,153217.0256897299
2597,104222.78152881726
2685,118291.76149935107
1035,153065.53566567163
1220,55937.89748683758
2602,153625.3927741556
2159,196777.58539693704
695,131782.2321516907
1109,287457.90183122404
640,189708.10447852698
1652,149857.96895070747
2090,199924.78956384188
1188,181680.200340532
2345,246471.50556878472
1059,396702.71549666807
2751,232511.24366778857
128,215041.1657070103
1523,184149.35572133266
2925,192713.89043291338
2145,276712.64808132924
1121,236224.89397292002
566,240877.6158090628
565,276578.08207228483
1331,143961.53240638215
2928,130207.51592647453
156,152679.34290997265
797,138978.00919127965
327,73653.20357359335
2859,171768.23033386248
1453,111434.61838942015
1762,342502.28938117897
1868,185834.33690187504
1760,177739.50651004555
1113,238495.29078980832
1812,192924.52128762513
117,150631.51572676573
1142,205044.56848434365
2342,432762.1670585466
927,165715.34862755082
2478,179464.0145304788
655,60291.53128412331
2064,120103.947700308
369,312659.07158871455
2239,129486.22250989766
2732,179684.85652404418
1653,153514.90235072107
959,228167.92451137357
2395,370376.62777636753
1412,98716.20808084734
271,238310.9768645416
1484,130320.03627745411
1497,140561.66056419455
552,156229.7926107059
2,120720.11954827001
1855,277715.07282586914
4,299461.0134494664
2292,159780.56382547924
134,141813.84902473894
646,107043.46312702104
42,334590.2622082661
532,236066.7039621086
713,87215.70732477575
2561,130409.78513074387
2360,141195.98981747468
1333,117707.3279052552
1407,282440.87429834664
2892,298962.02359859674
574,198030.13259076158
1227,182740.1976270922
2591,225595.0224520989
1476,209002.90572074737
1125,265223.7760240477
1446,151644.5736887905
408,132283.78553384112
1101,302944.22738579643
2251,193765.34736816084
373,176388.95842849388
2554,140376.00052252907
2382,267462.64763049915
1985,101706.18447879684
519,247790.23477010347
1093,194050.65298410016
864,236657.31198659178
2889,130112.77164786577
2308,195075.70508073294
986,170247.52498373616
1302,141171.61307794286
585,152824.1538669347
2708,148009.59804695356
147,134533.2661370613
1441,228750.7161889635
383,188899.12339253473
285,154177.77183986036
181,105210.41724476946
358,220354.65428322
780,183309.62625163543
258,192796.44010214362
1865,222710.01370351377
692,114230.9433111794
2902,317828.481246793
508,240896.0149452986
2638,152206.29391291295
36,140048.70278693503
611,174074.52777954825
2281,162641.40257489128
1678,135470.94802238728
1696,453722.95306363393
1557,70093.21690160077
2180,155316.43964746076
1726,225545.45360501762
951,152580.15356676467
267,213235.47601317556
2706,139602.89728768158
2221,259763.60488499544
1357,208654.76018376462
2901,312700.4602954832
347,173345.9026107579
2164,189235.87841820216
1586,285252.4325593148
360,156919.8856658594
1769,269628.4997892415
2617,167627.37303849956
1879,153761.50510939216
991,234062.33524529065
1535,107975.57221139676
1191,152596.2727058736
1579,208405.09066844644
1882,149237.49130553188
1510,135114.98736617318
2196,183704.38139368274
1845,168628.05834196735
2336,409548.4511873511
942,88173.67749709042
861,137769.3338237023
2555,116185.72360005736
1392,167383.02665345767
2099,244202.87656703888
1543,144038.4013250284
948,269449.80054386
1239,168308.95190424932
22,189428.7921718044
2796,235637.21543358418
2747,187855.56466141017
92,296871.25582585036
210,190157.07738929178
1858,215766.7127933954
2228,176302.63203225064
447,241646.84147448238
827,237748.6522021044
1649,202629.87114417
682,136330.19096606446
2698,128563.5669373775
494,164075.0982253292
214,78166.41512146522
2441,217718.31548457692
2679,115651.35223989747
1336,114323.18173838424
465,176282.61208287417
1524,150176.6583408533
2543,109244.00054585293
631,145547.77926747617
2452,310240.66752961505
228,145501.32110565552
126,191191.035114254
1092,235130.81704279024
1122,238233.63249929377
932,244797.16122879932
1980,101326.72252155322
2171,110300.5540969416
551,169080.92228781414
2768,174948.9510456198
2056,103783.52982767718
1159,347746.4521555417
2645,135908.9554016618
1174,183547.59000437916
2266,206002.72574047645
2462,397783.33764270117
1219,148995.27242965496
2922,175156.4496757816
118,146357.27282467944
474,174325.77368661156
2576,155099.24174520496
872,277226.26153823157
1077,215323.7189289393
1536,140241.39855599985
1150,110237.78429865051
2341,328050.26623982686
1931,183342.42130606878
2785,127936.74843921448
2538,118945.8329983764
597,193397.6976177707
464,178731.68728338846
233,226224.94462180336
2169,134119.99084263446
2123,175543.3132071513
1867,161624.36104722804
137,275208.37949979136
515,245383.39636850893
933,128221.4423753632
2784,172449.06715359876
972,167481.49996995518
599,170636.35517819214
2614,122856.44084159652
2582,120848.32199599122
1409,188729.8180956263
175,102704.29692848836
352,241499.98187864042
976,104331.18781849212
2134,190376.44301084516
984,105300.66704047628
2396,363861.98298114707
1673,117020.34109774517
404,122066.36733116896
607,171492.13725242455
814,150828.8749016492
868,178963.07946350996
2271,214436.7595118126
1633,246563.95377499674
337,170751.68872904324
2765,228687.17358308862
1746,235097.15501641342
368,357420.22505154536
2806,204526.66093338985
1662,182286.47153771896
1234,220377.8103491217
1373,116331.70042538026
1672,104367.035903009
1939,121778.35012309946
