Id,SalePrice
1814,228722.74692457786
2446,455207.7027385052
208,122203.96043700073
1679,114927.01843329822
822,340517.18462881295
6,184537.4790907735
1781,393904.3651715369
2397,310175.1467168537
2340,293591.1673249606
1618,176436.7848395881
2843,155744.94564320182
1061,362002.3201907943
2786,111873.88552444056
1935,142921.08652309363
1341,121355.79596543452
521,268496.1043442193
2136,137026.32378467033
996,190206.3340801216
227,140329.0391728253
135,179995.11519780534
1167,154198.15266579634
294,240864.74963208206
1776,216084.6468343319
540,166565.62439956085
1717,198527.02566966077
2303,125142.38686026516
116,180019.21483101742
127,146561.37893994234
1371,134317.38534308423
1014,205252.6128094216
1507,89482.3640397659
702,113191.34796444431
750,154511.2506855277
261,145868.46855713706
1559,80229.54611721984
577,235362.86917295202
2812,208213.61807520723
2080,156221.1915350462
1368,105704.82753768505
2376,131942.73613946885
659,108441.18628239736
1235,128396.72537239711
332,69161.29365924979
1917,148638.54599616758
2094,244415.71023507672
1460,245567.60062628507
1471,208583.53244215448
1509,124608.82606377406
1922,136368.21407159092
433,487029.9112930171
460,312185.7400749058
1116,244556.05323454784
1137,157410.5009533572
53,175725.16410004487
2354,251257.77888237208
1475,204468.7523697092
1761,494179.2202725739
842,138280.03977243183
2739,188741.29845414136
2509,151727.6817821334
1007,202409.5561436694
2610,166838.63618266198
1952,112581.64718019776
2719,177288.70872960368
2921,75978.629710729
1966,146986.57970371936
292,126991.31983873306
1204,177656.85226870084
1829,264755.60619983496
2419,189899.97095835325
391,154210.9977654767
798,114751.26850358676
481,200238.78787065833
193,209219.89444932365
555,130702.67055389774
899,63820.07295757567
2357,176928.83002261282
328,115010.06881098892
1356,136749.15682897472
1154,102751.86979316408
1730,177552.02461887908
2249,149710.50796991657
1119,260147.84588653804
2856,136006.22968906641
1394,145842.0433880703
2587,107149.26730590523
61,332438.20885875134
2661,196809.01910848636
2711,135379.99108481628
1147,169440.070583815
757,116928.22527549928
2623,71575.04521144205
2378,137416.10722258338
1413,145006.70159064664
1722,220363.79460761102
1112,226930.01538666233
1623,191203.29807186057
1201,183162.39667123347
1513,122675.34902171686
957,667246.3472557008
1171,267248.52407375677
1145,200379.41836812254
2726,244315.20217248343
703,129914.31835106155
760,101900.49457404995
1964,142493.1956825949
2512,174536.21857258922
159,115761.13658320438
1281,165717.05917774676
468,184183.89070423506
290,121999.0812673542
665,101342.41645806504
1463,249827.2970596674
1792,235323.90136310412
923,166202.68956114387
500,289242.04261034424
1408,183865.11779546214
331,88432.77892845031
170,109210.05542453914
2192,87528.48078102607
2571,318208.7445942573
2314,172580.77960843558
2647,81254.38894163235
422,438225.8186978316
2457,351356.3729500517
1838,186662.10625764332
2805,243720.26422381087
1645,174303.51652691513
1711,325425.8091443513
2825,232347.21102422825
322,357125.627825186
2103,239477.01568519545
342,131426.92063684342
600,109110.94042524742
488,179876.19523834938
1725,343412.4361927323
2246,234970.0095628181
2847,147149.23308712977
806,227075.51958048588
530,236866.6906093877
963,205055.92458798352
2678,101710.72629152716
171,85893.24369110959
2401,435936.6245895411
805,222581.46867508767
2259,217573.38452437043
1748,188845.7987445601
1361,135580.1199454954
1677,109584.92929881462
1406,137371.6834663048
2322,239250.11543935584
688,156391.59481869452
143,145720.0131624497
804,204349.01563374326
1214,166253.70677242812
2828,128637.66565387731
1999,178046.75948124425
2467,213461.09777635883
2665,159089.9831603364
1538,306271.98594450287
398,113153.45629941137
2822,155098.29099088616
2157,123467.2285456442
1856,196625.7456912225
1269,82490.2448719868
2570,116794.30234585959
2320,226716.5031917228
1517,145156.00055275124
2304,118548.91711356165
1312,92912.28409231431
2012,129396.55635682563
506,292601.4607719971
2865,219990.66555628192
2367,96110.61008779239
554,115126.23309160082
238,142273.1003010181
1954,114008.34585338319
2488,96782.36484064802
2291,77461.77712829853
1969,72006.80580545275
2725,176989.54784274567
1482,123697.7108639424
2763,198390.39371510257
503,276445.10967863817
1584,234147.86422391748
1531,165982.00376329024
2210,165951.95947401994
459,355711.33413116424
556,120122.37617832108
1347,137765.89678227773
1290,69399.75096388604
1388,109657.18808255543
1571,503331.02044966794
2754,193520.84155559738
765,142555.37811851106
2494,133257.582980735
2870,224079.0398804756
7,252671.06335685472
1114,249504.5254028797
2418,248718.35701575805
291,115744.726234984
18,368848.97330583504
39,388833.6225220803
1001,269314.35035916464
2442,220774.15082312166
616,127892.83568656759
2680,58884.409920394886
1414,129470.45066408941
289,140777.3421923737
40,274292.45315205934
860,116535.08630292141
409,132521.55649225216
673,157378.1343533264
2427,175215.52743367665
2036,185888.60336389474
2564,140833.0513583324
642,167385.0283686889
1008,201121.21469871933
1908,132269.9286825211
2519,205850.83526144724
1369,82538.99864110525
2855,175557.8347619488
712,84894.2218853964
1943,129319.53331535554
1958,125783.30953525577
107,181363.38875841594
2295,231982.9409034968
704,103031.113471122
676,99833.20667424542
259,181250.94011107006
93,307713.1790013624
106,246979.81442259392
2315,180092.2434261405
1050,110233.9186613739
1095,209196.4404690743
2709,138139.84952106886
758,148337.15983908402
1496,145749.98358175275
2370,114379.54816545802
2458,244192.32693204854
2733,124004.93179501127
161,247731.2491172047
726,148436.97125130484
845,216458.37518807745
947,234812.2068932529
2232,121520.41869531316
2563,136162.9368255888
2299,179042.65206847165
211,124656.24832633662
605,179647.68553034728
1478,205143.9633038611
2247,234356.65503676026
2274,246127.63052129524
2869,218659.06719169614
967,218380.61400287924
2656,107381.52480416256
667,195709.0682665949
1042,97837.10624826304
2023,163312.0538104839
2447,379633.7081066505
2055,141266.3596689155
2275,269816.3681438621
2204,187480.6426657592
1563,232061.84068916226
483,218132.10934759188
796,125893.165537806
1526,192612.30720428575
2042,137313.28578123054
442,386099.6657566872
1693,332730.3984520326
1468,217250.2713775941
1430,196429.36075494578
2605,158083.78388479305
1529,214286.79632039717
335,163341.22750794853
1287,111497.09147762053
31,90507.47228958318
1785,333320.8372887714
82,159368.25542328658
2620,139336.70162338426
252,194318.6528531314
721,52731.72389476956
2165,183483.04440358735
2316,184211.42495071772
775,139951.95090600697
1558,115965.85049281339
17,195544.076885093
1022,229244.75740001875
925,135005.96685056866
438,281715.96649346757
1270,149593.26313459943
1272,122228.26835629437
215,127233.13563746656
266,221987.73834401078
2402,317160.8308374386
1250,131716.49284648406
1984,105832.77267045411
1279,134000.1462174917
377,227675.38569694746
1252,130464.33989636134
2156,247935.91215231747
499,317653.1562477497
1374,147785.04343706637
2898,240367.01389672176
401,109415.11402981286
2721,191485.77148380794
2078,241601.87784597953
2589,144547.45101162372
1946,263350.75671592576
1334,128172.37258284679
2781,227024.00976692152
431,415445.7475197832
576,210642.67661181453
1474,211628.01809158328
2254,142971.8756364853
2155,257838.41914953745
885,101376.88463425077
643,138836.06046238448
1944,141681.79178012407
480,198169.2947555799
2845,116055.341338019
2387,308697.2457822141
2407,210041.1103557574
2527,161288.06419045
2514,148530.87011466583
629,181241.63912379765
80,188147.9746796235
1876,146221.8039175528
1546,115523.6571413232
2518,186892.14911105495
2347,161329.31589653494
783,267017.9749354699
1322,69340.26635439752
194,91453.49942691298
1770,307495.7697031348
2143,173609.72622827115
1229,199238.1759424518
511,271351.83007330354
46,220710.650295967
1348,145723.26823033264
2465,212286.82518167864
387,236795.94944526267
873,211066.55418357125
1918,121554.28522450954
2764,228116.29122014286
2184,128716.58305332356
934,157676.04823499406
1920,137594.3043073828
2631,140747.38371825998
1768,534413.3127058068
2040,122604.08697086864
1749,213620.28002789163
834,256459.30245964683
1457,232227.62871690758
79,102048.0664062266
2302,107326.64852727496
1817,145927.10453511018
2755,228270.65352795913
359,180966.3285884644
2059,109786.86068723258
2092,227744.14302749222
2516,237901.21447239746
150,120685.83023277659
1656,146151.36128792283
83,103837.57652898948
2411,181503.28639097617
795,70769.99261958501
2312,226819.87175779208
2917,140379.55215425836
1624,184988.39396097104
2215,272817.2885136659
1211,150589.37373583438
1485,123721.77170580986
1024,176442.52696825855
570,176059.558825484
2874,126307.67296491703
700,158959.25321325473
2756,211769.6723501623
2022,184213.4405242207
583,212498.406071938
2392,390184.14809102996
2424,190193.02075636212
212,122324.46760599571
736,139571.2771722721
1610,176359.90512038732
890,132283.00050098659
467,184721.65471949684
578,216580.85560951836
1747,201156.63452745485
1149,151329.14448122657
2758,238754.3720992013
857,131980.76461952087
2219,261348.26924976567
733,121024.92043292616
2909,88847.5464080479
1798,258386.01700505614
235,156415.33769315598
2366,116526.72529700084
1027,125946.74957421946
1195,143181.10109992488
1303,28026.2431883011
148,175442.97962377756
608,161106.37112464546
2515,204865.8845100014
821,285658.4581325317
2500,303332.0161926091
745,121781.19864263618
741,138840.76442172378
1611,229375.85733224393
2532,134402.8116310367
1081,211110.50742958125
1692,430999.6346560257
2520,197804.0889864138
276,89277.74150351842
1992,121551.14510532201
663,28409.082287063007
418,121881.34744959604
1733,196516.85602074233
2359,146812.67111414322
253,190187.66051266238
1518,179632.5050704251
2035,136598.74024500907
2919,68411.39742104919
1540,242530.2039819631
2120,153336.60194870178
1674,155851.58492940583
256,159674.96491086227
2361,99798.61510171159
978,94737.01851928723
2280,127239.85858507745
2095,208831.10208889237
1709,306677.93370991305
2801,229556.30550386978
1246,121373.58316586318
2373,95887.79167560302
1055,287460.9722246111
2017,130790.83741484932
1099,288232.9805991951
1344,81256.50001754484
835,235312.0492028325
1117,265909.37093749293
2043,68269.1385595008
2085,108388.62818084075
410,138524.86458781606
2650,97088.54677326092
2867,180832.87778707477
1668,117085.12168558803
1161,160324.53565684846
2122,190860.2965619053
2539,148922.92568127136
1047,138184.50634480908
1445,129338.89103276469
541,126286.74226046109
569,207407.26342528
1276,118240.98321280256
918,154305.31018201867
326,173892.8903913675
1936,136318.6171429233
895,91148.51148738037
257,155288.400246131
1241,174704.39010333118
1545,125715.96141955955
1189,183478.4806172835
270,123697.7108639424
2066,210343.33381029125
693,108602.891224436
1259,148025.29088337673
2916,156336.69201338664
2321,272627.106662187
1977,91135.03292189143
1895,154424.298469085
1240,157954.9569918639
85,175093.46359296422
1823,122289.83294029452
825,257141.98896972614
110,235659.64425549505
697,126367.75697672565
2297,112253.67944685591
1231,138519.80474061333
1355,147772.05796320888
968,359403.62786311354
584,206535.60851645307
1315,121355.72232941643
1606,133218.62319209427
206,74162.2645764614
1685,381667.5503947381
2016,133396.93148446525
869,215280.32304162544
2135,121463.36613028985
2346,191392.2275444403
2430,211708.78463898832
2198,125535.46895337373
2652,99178.92569891526
27,115832.30678562657
241,174042.09785285557
906,111472.67326003523
1506,159169.79031801398
2098,299772.0433160764
1435,207181.527941889
2213,125754.05305865919
1274,133087.42962373502
743,39817.85018865438
1737,195605.7292418806
2797,251771.17220938217
2185,52309.95135341701
58,162005.8661876344
830,201331.8573568071
808,92862.10899072129
680,167406.70119657484
1153,90227.41393663525
1291,150061.76083769056
1818,110127.19838095433
2161,189779.04553832056
1883,129849.1853858789
350,324513.0009772262
2473,138540.94211659709
295,196537.59228783788
293,182667.24542739487
859,135952.4871479133
288,87410.67548675125
1578,155750.8339531289
102,165086.5801465338
2831,140863.84599031345
1030,170459.269555661
2551,146812.2477281983
1286,148887.41403284867
958,308611.4949720644
776,141271.1883506911
72,227463.335251551
2263,238622.871269251
1866,154787.7146372801
2876,64904.02838146128
2146,244049.16177549458
103,170675.1294382665
1500,128389.13770417881
492,205147.1634422288
167,135002.17103122966
2597,101953.81275270542
2685,119627.5427488808
1035,154654.5567936087
1220,45640.6170718607
2602,133503.11069118022
2159,204492.59721935133
695,145924.6191594114
1109,283854.014512858
640,192129.67661351257
1652,154873.39904140506
2090,204683.25236222078
1188,184411.83123131783
2345,249055.32920549763
1059,388760.04916370544
2751,233740.1623459073
128,196593.3254526637
1523,174809.781988265
2925,179040.02864086465
2145,273502.9946337944
1121,229907.5066426372
566,240584.6255506688
565,263783.27764532925
1331,147651.38873678632
2928,134318.53437896806
156,150675.2826073137
797,150274.47692906274
327,76884.61917227437
2859,186571.67071532167
1453,103229.9143448344
1762,339290.97364461294
1868,186868.17358470696
1760,180835.02751266083
1113,250720.57195925724
1812,195434.7300111812
117,152001.62001918734
1142,201970.92757013754
2342,433306.8608032097
927,150038.72635856725
2478,186726.7861609835
655,63561.42102174298
2064,121207.40980770288
369,293928.58017636044
2239,114921.61825458414
2732,182393.19482766103
1653,162892.84723614273
959,214283.98730637622
2395,349783.05149463937
1412,92883.09094414127
271,242429.77512765012
1484,123721.77170580986
1497,144994.5937977729
552,122545.80786327447
2,119164.41808683274
1855,278889.2421906906
4,295357.3177771962
2292,157876.6690519622
134,128669.83142484585
646,115384.94116314815
42,327525.0135986799
532,241392.0622569545
713,93523.19302113052
2561,134772.46463523107
2360,149680.8589423271
1333,117228.13013852213
1407,282924.0589325873
2892,289600.40296927723
574,200962.98811095813
1227,179321.4893106654
2591,225948.89764211653
1476,212542.00440519664
1125,249573.75075451913
1446,138417.596254325
408,110547.68370046187
1101,309849.79647981806
2251,184760.69798399077
373,183120.1397454352
2554,114253.69033775106
2382,284457.06840300746
1985,72563.72909025359
519,236306.53793079534
1093,197406.33704126172
864,241883.13966789923
2889,127776.55380475638
2308,188430.47301902878
986,158804.28829803492
1302,126527.41457737098
585,152439.7221688173
2708,145565.81316115835
147,133385.6401901117
1441,225627.81532562885
383,179079.42342582415
285,149915.58414263022
181,101743.26246437698
358,206516.20897234685
780,183384.79703559878
258,190483.30848819134
1865,222420.8484323112
692,104897.84364931763
2902,278398.3095100123
508,268725.30763872736
2638,139085.48889809288
36,137638.097132704
611,169601.5129371013
2281,161360.97764817323
1678,151625.25738652702
1696,437851.2431634101
1557,70858.72798937524
2180,160951.44689125568
1726,218555.5905740467
951,151958.30475997296
267,221329.05167928908
2706,138510.5884711207
2221,241793.08975926123
1357,173212.63067516638
2901,272059.8847064781
347,168736.5185424392
2164,199062.55807364255
1586,278923.8430917631
360,164005.71009896416
1769,268668.6528454104
2617,166340.58274413238
1879,164277.9519685821
991,202730.60596253723
1535,133629.69348104694
1191,142098.16225658066
1579,212883.84116351942
1882,141514.3741992144
1510,133656.87709533912
2196,180592.5244274839
1845,152427.78150419274
2336,401275.33967724314
942,91664.17596030002
861,129658.00769114052
2555,108015.97682268103
1392,164054.27655918442
2099,237357.6565307082
1543,126166.41580320639
948,240240.16382244148
1239,181191.8940654971
22,189942.1693546056
2796,235445.68286281184
2747,189862.51517411135
92,311778.04467516334
210,181747.33392920042
1858,213823.16315888718
2228,189324.367963259
447,248617.838699091
827,234316.3153548675
1649,222006.35973482532
682,126676.11176933744
2698,110976.810195053
494,162192.62415068317
214,112883.78127994237
2441,247627.37465448456
2679,108475.01986079279
1336,123220.06486318377
465,186337.23010962992
1524,156225.51028158877
2543,120140.18295931944
631,140765.62614103197
2452,314031.42116374907
228,160920.68554658815
126,186746.11156481155
1092,221819.2498578492
1122,218133.9537006796
932,245644.09274568036
1980,93503.30180877727
2171,120727.66642790055
551,159636.9474377454
2768,198348.03847352974
2056,109491.04511728231
1159,349558.3585086911
2645,125775.8124723424
1174,168406.46357585827
2266,216634.33847435005
2462,377085.0389659873
1219,153957.37056449417
2922,181259.15966429317
118,155196.60001983214
474,174727.90147678915
2576,162494.77329451405
872,257760.4214329283
1077,219969.88754924468
1536,149421.99126983504
1150,111026.15358576109
2341,321710.74205709517
1931,181714.7543312176
2785,124530.73453251994
2538,132932.10717726755
597,203736.08591500588
464,180942.40359492647
233,215239.04547201341
2169,139968.78217516316
2123,178511.49667571776
1867,168205.2114823286
137,285231.23829165683
515,235067.54110055475
933,125634.88652298937
2784,171988.5521455747
972,145250.33071755583
599,155015.0926018617
2614,130526.38132276095
2582,110420.93329504342
1409,186951.8767322622
175,104330.50962279015
352,251858.71926370123
976,107870.24771726422
2134,203423.76031973737
984,114731.99165665056
2396,350525.67297581234
1673,113826.53976376797
404,111116.10967027862
607,175096.15845689422
814,134722.67159219098
868,201065.9583549396
2271,194263.49208312668
1633,249187.90958481538
337,203188.8707697119
2765,241130.24212640268
1746,235056.334674677
368,334282.0088813952
2806,211492.72733064217
1662,189767.96903724794
1234,216614.30109804554
1373,117001.17757136736
1672,105261.32141640177
1939,122257.00313720363
